Comment,Likes
"If they have a batterypack anyway, why not build lighter glasses again and put the components in a box? 
Who designed these?! Lmao",0
Need  Xiaomi version,0
It's secretly an Obito Cosplay.,0
they need to open up their soft to independent developers more. That's where the cool shit is gonna happen.,0
I want it just so I can have a pretend race car in my house.,0
How practical is this thing?,0
I really don't like the gloss front.,0
this thing was predicted in back to the future 2,0
Cant wait for features to suddenly stop working after 2 years and having to buy a new one,0
Definitely can see this being outdated already,2
It’s really obvious the gen 3 version will be the offical release of this product. This version is clearly a beta model,0
lol ama wait till it gets cheaper like the phones 😊,0
"If you're going to have an external battery, why not have a big one that lasts more than 2 hours?",0
seems we are almost there..,0
Apple going to find a way to drop the Vision Pro max in a year,0
The battery comments are surprisingly ignorant for the caliber of this channel and Jerryrigeverything explained it quickly. It's bcz the voltage is much higher. You have to look at power in Wh not mAh,0
"to feel 3D, close one eye and watch this video",0
Me being broke watching to see if any 100% discounts😂😂😂,0
"My kids wants,but bro in Serbia 2x3.500 💰 is not possible.We are working hard here but we are far away from US standard.Good bless America😅",0
Lockheed Martin and every military company needs to join Apple to develop this headset to the moon,0
Isn't the Apple vision pro technically a AR headset,0
The attached external battery makes no sense when you could just buy a separate battery pack for 20 dollars and use as needed,0
"The way I see it for now? It is most useful if you use it to connect to your Mac for wide vision. A few more years needed so it can be fully immersable and completely useful for a wider set of users. Right now, I can't say I see innovation. I just see the hype. It is missing that ""Steve Job-Innvation feeling."" It is plainly ""hype"". Plus the price? lol! it's useless at the moment and probably will damage our eyes even faster.",0
"if i don´t poop gold nuggets while wearing that thing, i don´t need it....",0
For some reason the video on the Pass-through looks uncanny and unnatural vs just the external shots of you using the device.,0
"Nice, but is it really necessary?",0
"Just waiting xaomi, samsung to come up with this😂😂😂",0
Difficult for Lightroom 23:26,0
If we showed this to someone in the 1700s they would think it's magic,0
It needs a soft strap that goes over the top of ur head it's too much weight on the nose in its current form,0
"If you have it, buy one, dont open, but it in your storage and sell it for 200-300k in 10-15 years",1
the outside display is quite dim even for white skin,0
"This is a clear gateway to ""The Matrix"", not that it has to be a bad thing!",0
Cyberpunk warned us,1
👍,0
👍,0
"Why am I still here, knowing I can't even afford it 😢",0
i feel like it falls into the realm of AR more than VR still,0
19:55 no fortnite for the vision pro!?!?!,0
The moment you realize you're already wearing the headset,0
Interesting review lol.  It's cool but i dont see this being the future of technology,0
"Don't worry, it's the first version of this device, so the next versions will develop like the smartphones, if people will use this to replace their other devices. Either way, I prefer a solid boundary between a device and the real world, so I will stay loyal to my smartphone and the traditional devices.",0
If the battery pack was connected through a port people would just use better and cheaper batteries for it.,0
25 million views this guy hella rich off apple. legendary,0
Why make design like sun glass for reason not awkward outside,0
AT 9;30 WHAT IS HE EXPLANING IS CONDICONING,0
"It’s a VR headset, plain and simple!",0
Apple is fascinating company! I know there was silly tryes to make virtual reality hardware at early 2000s! All those blocky huge silly devices. And no wonder Apple is brougt it all back in professional manner!,0
"So they where relaunching the same phone since 2010 just changing the price and removing features to fund this thing, heh?",0
Did you know this video works on background of your home screen,0
"Why not the helmet?
Instead",0
so whats the use of this thing exactly?!,0
Bro's this video got 25m views in just 2 weeks😲,0
"""There are no controllers that come with this headset...""
...except all the ones that _come with this headset..._ as built in.",0
lol no YouTube app what is it an iPhone 4? 😂 I’ll wait till they get it right,0
Not being able to wear glasses might be a huge problem.,0
Isn't that AR and not VR?,0
"Google glasses were way better in the sense of style and not looking crazy tho, imagine they continued that path...",0
"""If it's a url that you can actually say out loud""",0
This product will sell well for the next 1-2 years before it slows down. Then people will start asking themselves what do they really neer it for.,0
Oppo battery 5000,0
Xeventy's presale got the crypto community buzzing – because cool projects deserve all the attention!,0
Epic Games is developing Ready Player One,0
"I returned mine. Its not worth a fraction of what it costs. It you decide to get into VR, I hate to say it but go with meta. It’s price alone puts it miles above the apple vision pro",0
And here we thought Google Glass looked nerdy.,0
What about headphones??? Can you use headphones with these??? Air pods????,0
I have a feeling Apple is going to use AI heavily in their next vision pro product. Probably to enhance the faces of the users persona? I'm not sure,0
MAY LORD HAVE MERCY,0
Also... you can't comfortably drink coffee without clunking the bottom of the headset with the mug.,0
How long till someone hacks the personas so you end up talking to hello kitty during your work meeting.,0
You left out a huge proponent... gaming immersion.,0
Can we watch 3d movies in this,0
peace,0
I want to know what would happen if it caught a virus 😂,0
"Why is no one talking about the battery on the headset other MKBHD here??? While the wire hangs around (like it is 80s and wires are hanging from headset to the walkman), battery lasts only measly horrible 2 hours... 2 ... hours... like, seriously? I am afraid to ask what is the charging time to be honest... but all in all - not my cup of tea... movin on...",0
headache or eyestrain???,0
this is the goofiest thing I've ever seen,0
"This is a great wake-up call that shows how our resources and energy have been misused in society. We have technology that can create a Hollywood blockbuster film out of thin air, but a can of soup still costs $3.95.",0
I would never afford such a thing :(,0
This will be his most viewed video,0
a virtual 4k monitor WTF it does not work that way :D,0
15:00,0
"Did they created gadget that will make youth more addicted to net , thus more control over a being? On contrary ,it can be useful for individuals who’s working on the net. Instead of sitting 8-10 h at the desk,this can be useful",0
I dunno why I just watched this whole thing I dont even care about VR headsets,1
apple is close to be Tony Stark Industry,0
For 5 grand it better feel high end,0
Just came to say LoL after watching a video of someone making fun of it.,0
"And pretty good at ping pong, I see...",0
IRON MAN,0
Me watching this with -2.5 $ in my bank 💀,0
"Apple is *CORRECT* not to call it a VR headset because it's a AR headset - *AUGMENTED REALITY* headset! Explaination: In VR, EVERYTHING is created digitally, hence VR videogames. On the other hand - *Augmented REALITY* shows you the *REAL world* ...but enhances it by adding a hud , text, colors, icons etc. for you to spot *real life objects* easier! 12:55 Ignore what I sadi! 😵‍💫",0
Excellent Review. Does anyone else feel like this product is a complete waste of money and resources? I think I am getting too old for this world...,0
is this inofficel commercial ? xD,0
Imagine playing osu! with that thing,0
In terms of high quality materials you propably should watch Jerry's video,0
What if you have a lazy eye ? 😂😂😂,0
you know this shit could change the entire generation into a new modernistic era or maybe change history as a whole 💀,0
What if you wear glasses?,0
"""...Now there's nothing on the back of your head...""
* Shows the strap that will be _on the back of your head._
Oops.",0
"I just don't see the value for the cost justifying itself. I mean, this is a very, very, expensive piece of equipment. If people are happy with it, cool, but it seems like it's a niche thing and made for those with lots of disposable income and not the general public.",0
People without VR being jealous of people with😂😂😂😂,0
"How can they create tech like this,  but they cant design a battery to last more than a few hours?",0
The future is coming,0
I hope blood flow to our face or eyes is smooth like we're not wearing it.,0
"Me watching this, knowing i will never be able to buy it.",1
2nd most viewed on this channel 2w,0
ready player 1 prequel,0
Wonder how long it will take before people start trying to physically take and smash these things if you wear them out of the house... Feels like this might provoke another Google Glass-style insanity.,0
the fact that you didn’t even once mentioned gaming saddens me. so much of this tech could be used to make amazing gaming experiences but Apple has always shunned gaming and viewed it as a second class citizen,0
I can't even wear over the ear headphones. I could wear this monstrous head gear for five minutes at best. Do not want.,0
is there any legislation on using this while driving yet?,0
"No YouTube or Netflix app is almost a deal killer, almost",0
Another name for registering is abandon,0
fisher price vr.... noipe.,0
Still cost prohibitive. for 3500 I need some extreme everyday functionality,0
In cons you forgot to say addiction,0
Scary there gonna clone us ahha,0
"1:45 ""This is a thing we've have seen before"" 
Basically everything apple made and claims is ""new"" and ""innovated""",0
Well that’s sad that you can’t really do anything actually fascinating with them,0
"You're more embarrassed by having a conversation than sitt next to someone looking like your conducting a virtual orchestra?
Ok.",0
19:06 / 37:18,0
bro turned into a apple npc,0
just called it hybrit end off discution,0
there might not be killer apps. i know a bunch of killer websites tho.,0
So Apple TV is awesome but we don't get to see anything?,0
"I think Apple is on the verge of a massive AI build out. What the future holds for these will be interesting to see. Knowing Apple, they will make it lighter and sleeker and probably a Pro and non pro version. I am buying more Apple stock after see this!",0
"I think the future version will be a light helmet with everything integrated, airpods,vision pro and the chip of Elon😮",0
36:52 biggest downside to Vision Pro: you can't share your experience!,0
I would wear them for a couple hours and then put them in a drawer and probably never use them again,0
These are very expensive in Pakistan🙄,0
I could not be seen in public wearing this thing.,0
"Awesome review, this video saved me from wasting $4,000 on another useless Apple product :)",1
so it does not suport usbc even tho usbc would be capable of handeling both the power and data requirments that headset could have the eu should have rejected this headset,0
I don’t liek it got a bad feeling,2
Dont do it. Dont let put a veil on your eyes. Feels like the eye glass tech from Incredibles 2,0
"its not vr, its actually AR",0
"VR Gaming ????? If I'm going to spend 4 Grand on a headset, I need to know how well it does with Steam VR??? How (and how well) do games control ?  Every other feature is just uber-cool gadgetry, not (imo) worth paying 4 Grand for when there are other pro-level alternatives in a lower price space.
I know Apple hates to focus attention on gaming, but it is a large portion of the headset demographic. Also, how well does it interconnect with non-Apple hardware for us mere humans?",0
Isnt blue light super bad for your eyes?????,0
its a vr headset that does way less than any other vr headset,0
The educational applications of this technology is mindblowing...,0
"""The product you don't really need""",0
"What people are forgetting is that a healthy person's peripheral vision is 180 degrees, and Apple Vision Pro gives you 110. So when you fool yourself that you have a big screen in front of you, that feeling is compared to your newly adapted peripheral vision, which is actually pretty small compared to your actual peripheral vision. So Apple users, do not kid yourselves with those measurements. I saw a reviewer saying he does not need a bigger screen in front of him because he is forced to look right and left. 😅 And he forgets the fact that it is the lack of that device's capability, not yours. 😂 So please stop comparing Apple Vision's monitor illusions to an actual super ultrawide monitor that fills your entire actual peripheral vision.",0
This dude sounds like his name Tanner,0
Must have water mark in  video.,0
Apple is very good with software development lol this is crazy,1
I only recognize you because of Meat Canyon,0
Ironman mode 😅,0
"""Close up items can get blurry"". Yeah, welcome to your 40s",0
Google glass 2.0,0
Readers+Android = Apple vision pro,0
What's the point of all the regular apps? The ones without 3D functionality? The headset is just useless for them.,0
i think it needs to be smaller very smaller to be a common thing,0
"Spatial Computing?  😂. Whatever. I have no interest in working with something hanging off my head being uncomfortably distracting.  I’m sure there some very specific applications that this may be a great device for, but for the average user, no. You want to move these off the shelf fast, like XBOX or Sony Play Station fast, bring on the games!",0
God gave me 2 eyes to see his creation and art.,0
World is going insane.,1
i only would suggest: put a nose on it because motion seekness,0
Apple likes to gatekeep apps... The question everyone wants to know: do they allow vr🌽?,0
The future is near!,0
Wait... I thought he got Cybernetic Enhancements?,0
I could see someone hacking into these sets and set up a fake action in the headset that freaks or makes you react accordingly and you do something dumb,0
"We are the Borg. (""Lower your shields and surrender your ships."" does unfortunately not apply in the real world.) We will adapt your biological and technological distinctiveness to our own. Your culture will adapt to service us. Resistance is futile. - In opposite to fiction they didn't arrive 2063, they arrived 1897 in Basel (Switzerland) and are since then planning everything evil we very obviously face since 2020 under the camouflage of a religion - very clever. - Never forger, the lateral thinkers were right since 2020 and many years prior to that.",0
I think Apple pro vision will be fun if you are stoned,0
"They should have launched Skyrim on this, than I think 4000 would have been worth it.",0
Where is the value?,0
Just what we need. Something additional to disrupt normal human interaction.,1
i guess i changed my mind. I wouldn't mind it that much to have a chip brain implant,0
Why I'm watching this video I don't even have an iPhone 😢,0
"Why dont they just put away all the electronic parts seperate from the goggle itself except the screen like what they did to the battery and add a keypad function like to nokia 3310 so it will be less heavy, less bulky on your head and you will not look like a moron trying to touch the air, or perhaps an application in iphone that will connect to your goggle so basically the goggle is just a screen without any functions without connecting it to your phone using the cable wire.",0
Goodbye peoples social life and human Interaction,4
Headache?,0
650 grams is as heavy as a sword I own.,0
Ready Player One.,0
And what does apple want for that item a million bucks!!!???,0
"So, lets talk about health with this device...how much EMF radiation does it give off? having a computer right on your head, next to your brain , eyes .... yikes....but other than that ...it looks like a very cool device 😁",0
This thing sounds like an expensive recipe for a migraine,0
One thing similar in ad and reality dark skin 😂,0
Immagine this technologie in 10 years with AI and voice control 🤔,0
The implications of this are insane. Just think about how you can apply filters to people around you to make everyone look like super models. Or make everyone look like bowser. In real time. This is going to change the way we live. Possibly how we treat each other.,0
Soon we will play Sword art online😂,0
I bet adult videos feel ... super emersive,0
"Looked amazing until you mentioned the price point 😮 not as adventurous as you, need some decent reasons to spend that cash",0
Take a bite from the apple at your own risk.,0
I think this is a sad moment for humanity… the implications of this plus AI are infinite. great review though!,0
This gone be a revolutionary gadget in porn industry 😂,0
"Connect on MAC.
no i choose Windows 😂😂😂😂",0
"I think I’m gonna wait for the next decade when a couple more generations of this thing comes up.. as of right now, it’s not that worth the money to me (which is very understandable).",0
Cool enough but i wouldnt pay that much for it,1
When will they invent sword art online tech,0
"still, why would you buy this thing, what is it for?",0
"The only killer app I can see here is the ability to impersonate someone you aren't. Here is the problem: when I talk to you, I want to talk to YOU. You can be the nicest person in the world, but if you pull a fake avatar on me even once, then you are automatically in my liars' bin and you will never get out of there.",0
Iphone 16-17 will have 120 Hz display!!,1
24 milliion in less than 15 days,0
pretty good video; not excited about the product,0
so you figured out why?,0
"18m subs and cant sync your audio, come on man",0
"So it does all the things a Meta Quest 1,2 & 3 can do but without good games.",0
I would be scared of thiefes ripping it from my head outside.,0
it's mean you have to have apple product to used it while I'm always fan of Samsung and never used apple in my life.,0
"**$3000 product**

No off button",0
Damn... VTubers are gonna be crazy now,0
Tony stark level shit except for the ar part,0
"This is going to be only a niche product...the price is waaaaay to high for what it delivers, yes it's good quality, but really, who in the real world is going to spend that much on what really is just a fancy ipad...a handful of die-hard apple fans yes, but it's not going to convert anybody using existing PCVR or standalone headsets that are as good, if not better in many ways, and have a massive catalogue of apps and experiences already in place to utilise.",0
RIP my neck,0
its AR not VR,0
"30:45 ""Aw man! We forgot to test this on black people!""
- Apple",5
what if you are cross eyed,1
"There is a new VR headset. Yay!
It completely scans your face. Uhhhh...
It's 100% Mac compatible. 
Hello? Anyone there?",0
"Knowing Apple, they won't be able to work out what they're having trouble with. Sell it and forget it, just like the iPhone (see siri, poor auto correction and many more)",0
why?,0
"We know that cell phone batteries cause various cancers, so what affect will the tiny battery have on the brain?",0
I just don't like the personas. The facial tracking is very impressive! But the faces themselves are too soft. Like someone took a picture and used a smudging/smoothing tool over their skin. Reminds me of that meme with the really bad CGI face floating in mid-air.,0
"No Netflix, spotify or youtube. So the most important apps aren't available. Got it.",0
Lbs bro use or mention lbs for the rest of us peasants 😅 god now I have to go to Google to convert 😢,0
unfortunately for me i’m extremely nearsighted so i couldn’t use this even if i could afford ot,0
"Using that in public only indicates that you have good loot to steal.
Also, mark my words: Apple will see and record EVERYTHING.",0
Just be sure if u use these not to wear them in big cities. You are warned now,0
Apple fan boy,0
This thing is just impressive.... Apple out did themselves,0
RIP ppl with lazy eye.,0
Can I wear these and put my tesla on auto drive?,0
Free Congo🇨🇩,0
Want play but i'm poor 😂,0
just take a minute ... and realise what acutal humanity where able to create !,0
Is that your sister in the thumbnail?,0
Definitely unsettling 😬😬,0
Does it work if you’re white as well?,0
"Its nit even glass its glass with a plastic layer on top, cant eait for everyone to have it scratch...",0
Will not buy that and wait a bit longer for neurolink,1
Go look other augmented reality glasses,0
Killer app? Console integration.,0
Why not add Siri in it ?,0
"2 Hours??? That's hilarious, my Xbox 360 controller lasts *_WAY_* longer than that! 😂😂😂😂😂😂",0
So its basiclly usless. Make u look weird without any additional benefits from what u get from your smartphone.,0
Can't wait to see the nerds walking down the street with these things on...,0
So you can do the same thing im doing watching YouTube ok,0
"Good review.. However, I'm not gonna spend a penny on an Apple thing",0
No youtube nope i wont buy it until they add at least youtube,3
Why would you willingly give away all your biometric data to a company so you could be hacked at any time?,1
31:3personas,0
I can't buy still watching,0
Bro...WTF do you have on your head?Is that.....HAIR?😂😂😂😂😂😂,0
2:00... I'm sure they'll figure out how to make them lighter/smaller so ladies won't get a MIGRAINE from wearing them. Until then I won't try any of these huge VR headsets,0
Now if only it weren't so cartoony.,0
Its a lemon...,0
Bah! Not valuablle for a normal customer. Maybe some good application in the industry,0
"For an old fart like me, what possible use could I have for this gadget?",0
technically impressive but i still don't see this being useful. like all VR so far? 🤷‍♂️,1
"Η γνώμη μου είναι ότι, θα γίνει ένα από τα καλύτερα εργαλεία στην εξυπηρέτηση των ανθρώπων και μάλιστα πιστεύω ότι τα επόμενα χρόνια θα αντικαταστήσει στην διδασκαλία τους εκπαιδευτικούς κατά 90% περίπου. Επίσης πιστεύω ότι έρχεται και το τέλος των κοινωνικών ανθρώπινων σχέσεων όπως τις γνωρίζουμε σήμερα.",1
"*Yeahh, this is deff not worth 4,000. I'll be like the other devlopers who opted out to see whats to become of this product, then, i might buy it and utilize it once all the kinks are taken care of*",1
"I dont get these ""personas"" or avatars... Just put my actual face there. Sounds like a solution in search of a problem. Also the outside looking screen and sensors that are only for facial recognition are expensive power hungry dead weights. And that is coming from me, a sci-fi lover...",1
Yeah lemme get one of those 70$ chevron hoodies! Lmao.. SMH…,0
Looks like a fun distraction…for an hour or two.,0
this is the most dystopian shit... and im about to live through that mofo,0
I would tape redmi 12 to my face,0
Soldiers 🪖🪖🪖🪖🪖🪖🪖🪖,0
So you can't have dix for your eyes? Man...😢,0
maybe... for 350$. :D 3500 for that? LoL :D,0
Will it blow my head off like my ex did?,0
3’000 not worth it I’m alright I’ll stick to reality but is cool!!!,0
Apple gets away with false advertising again.,0
Wow 3000$ to send imessage from a VR headset,0
Help me 😢,0
i gotta be honest. the apple vision pro seems very gimicky to me. i think this sort of stuff is in its infancy and its not worth 3 4k. 1k max. at the moment it seems like a ipad is still the best choice,0
"Why the hell microsoft has HoloLens 2 already 5 years ago no one cares, even better. But when apple releases something that costs 3 times as much, everyone pisses themselves.",1
"So, according to your thumbnail, using this device will make you grow  a beard. 
Will it also have any influence on your gender ?",1
"It's just over-hyped. People are carrying a 600 gm box over their head, a thing that limits their vision to 110° only, and they are getting mad doing these stupid things. The real breakthrough will be only when we see people next to us in 3D.",0
If you have a blurry vision its a waste of money,0
"Far too big for all day, every day wearing.  But a few more years and it will become smaller and lighter. Then it will be integrated into our lives full time.",0
"Really needs controllers as an additional thing, it’s such a waste that this thing is incapable of playing any real vr games",0
وريا,0
"Boy, keeping up with technology is expensive and jobs don't pay for play time. 😂😂😂",0
bruh they copied the ui from the vita,0
👍👍👍👍👍👍👍👐,0
TL;DR: Buy a Quest 3,0
When <1500 bucks in germany i get it. 2028,0
Fucking hell 30 seconds of ads 😮,0
"I mean it's cool but 3,500 dollars? Come on Apple",0
It will get rid of physical tvs within 10 years,0
"Let's get real, these devices are created by geeks for geeks based on what looks cool etc..not based on solid marketing or usability. The makers and designers live in a bubble of their own unable perceive the usability of their creations outside their perceived reality. Sure, it's a device good for some things like gaming and multimedia. However, all the physical gestures required will literally get tiresome after a while. Not to mention the physical discomfort that results in wearing it more than 45min or so. Imagine putting that on a hot humid day! As I type this on my oversized smartphone, which I have been using 50min or so, the finger tips on the hand holding my phone are almost numb while my elbow is sore from resting on my desk. My point is.. this is a gimmick that will have niche adopters and not for the general public. Specially with that price point.",1
AUGMENTED REALITY?,0
I really wouldn't call it high end.. The fact that the battery pack is external and it being non-removable just shows how desperate they are to force people to spend money on their proprietary trash! Secondly is the lack of controllers. We all know Apple isn't really made for gaming but at that price point you'd expect it to run games and come with controllers. The Quest 3 is way more versatile and just a fraction of the cost!,0
What a dumb idea. Hey are all of you going snorkeling later!,0
"No Youtube, No Netflix, No Spotify, bad comfort and short battery life. Yeah that's a instant no no. I was never an apple fan, so I'll never spend on something like that. Just better buy a PC with that amount of money lol.",0
"If any other company released a product like this, it would flop. the only reason it has anyone looking at it as a serious item is because it's apple.. Solid pass-through seems to be the only new technology the headset has brought to the VR world and even then, meta is close enough in their headsets pass through that it doesn't really justify spending 3-4k. Other headsets have high pixel density, other headsets have eye and face tracking, other headsets have hand tracking with the exact same touch based interface, and what's worse, projecting the screen in the headset was one of the earliest features VR headsets had... Based off everything you've mentioned here, there's no real reason to spend money on the vision pro, it's just not that useful for anything that other VR headsets already have, and have done better. 

One could argue that seamless integration with photos and other things on your devices is cool. Sure, but is it 4k dollars cool?",0
"Can you connect it to a pc to play video games? If not, ite mostly useless for now
Most of the development for VR has only been done in gaming
The device comes with a lot of new features but its just a glorified iPad
Oh wow! You can see their hands! As if you couldn't on camera
It doesn't actually make much of a difference",0
Brain tumor loves this product,0
Poor me watching this 🙂,0
"This Guy will Criticize Apple Because they dont pay Him, but he loves to hide bad about Samsung ykwim",2
How about no. Apple VR? Too late that's been done already way cheaper. The outer lense is not glass it's plastic.,0
his yapping make shits interesting,0
"""All the weight is on the front of your face.""

* _Most of_ it.",0
it would probably be cool for a day or two... not worth $4k,0
"Fill in the blank: ""Eyes are the windows to the ____"". Don't believe it? That's too bad, because Apple does. It's right in their logo.",0
"Looks clunky, reminds me of the early days Apple computer",0
Shit reminds me of black mirror,0
So if you re not into Apple ecosystem already the headset is pretty much useless aftes the initial wow factor...Sweet,1
"If you're almost uni age and reading this, go to physiotherapy college. Plenty of newly arthritic fatties will be looking for therapy by the time you graduate. Yeah, and buy shares in pharmaceutical companies making high blood pressure and diabetes meds.",0
"Nice review. Seems like a huge waste of money to me, no practical use in everyday life.",0
"People do anything now, wear a phone on their face",0
😂😂😂😂,0
"Hey!

i just wanted to share the Gospel that all men need, the Bible says all have sinned and fallen short of the glory of God (Romans 3:23) this means we all deserve death and separation from a perfect and holy God. But God did not leave us for dead, He sent His only begotten Son to die in yours and my place, so that anyone who believes in Him and repents of sin will be saved from separation from God, and have eternal life! I urge you please put your faith in Jesus Christ and follow Him, He promises to save all who cry out to Him and have a humble heart. We arent guaranteed another day so we must seek Him today while He may be found.",0
"I made the mistake of showing my family this video 

It's okay when you're just watching on your own but suddenly this video became incredibly boring when multiple people are watching 

You repeated yourself a lot and said a very large amount of trivial things that had people sort of irritated waiting for anything to happen

Not hostile feedback but yeah 
It was hard watching this with people waiting for something to happen and the waffle to chill out.",0
What if A.I.are trying to learn how to be a human?,0
the modern world is a fucking nightmare already wooohoooo!,1
"Nope it’s not for me, I don’t like being compromised from the real world. I don’t even wear ear buds or headsets. But that’s just me.",0
Who cares about VR it's old technology when these dip sticks going to bring out hologram technology you know they got it.,0
He's like ill leave the price for last would not want to scare you away that fast. And a none removeable cord so you buy there charger that cost way more then it should lol f apple dude. Making priority connectors and cables sounds about right...,0
Wonder why he didn't put the apple logo when he titled it with reality in the thumbnail. Cause it really isn't like that in real life! clickbait.,0
തുണ്ട് കാണാം 😅,0
pass,0
All the weight on the front of my face? Kinky,0
Gotta be healthy for your brain 😅😢,0
will there be a p hub app for this?,0
Anybody want to buy a kidney,0
it should be pointy finger swipeing and a forward motion of pushing a button. Pinching is already giving me RSI awkwardness. Virtual reality is at the baby phase for sure. Hopefully a better company makes a real VR headset not this hype,0
"This thing is so full of *NOPE*   it's like a knock-off *""Dark Mirror""* Episode. you are giving them waaay too much access to your life  like  1984",1
This sucks lol. There's no use for such thing in a real world. Great presentation thought.,0
looks terrible but its the first so we will see where it goes 10 years down the line.,0
I feel like needing to look at the thing you are controlling is stupid and un efficient,0
"I think it’s not good , why because this app belong to for one person. If you have a big family you should have mane app 🤔",0
"when prices drop from 3499 to about 499 , give me a call 
and even That is a price WAY to high for the product you get ...
it's not made of gold , now is it .. ? it's the AI you're paying for and we all know That isn't anything special , at all , it's AI , code on a chip , that's it ...",1
Please play Fornite on your Mac Vision Pro,0
"Simply put why it sucks. I already hate having to wear eye glasses. Wearing this, even worse. Gesture instead of move wrist and just a click of a mouse, is reall shitty. I wouldn't buy this if it were $50. $25 maybe",1
"Good review and video, but smartphones are addictive enough as it is. We are just slaves to entertainment at this point. I hope this and equivalent tech flops, but sadly it prob won't",0
"the world is getting weirder by the minute... like this is designed for people to isolate themselves even more, I mean how are you going to have a normal conversation with another person wearing this?",0
Me poor but one day🎉,0
The Apple Vision Pro are cool for a day or two. Then you realise that you paid 4.000 for the experience and that they are almost useless....,0
"This is cool tech, but as an everyday thing it isn't viable.  Wearing a vr headset all day is uncomfortable.  I can watch movies, youtube and do it all on the moon with my normal vr headset.  After the first month it gets old, and I'd rather watch a video on a TV or my phone without having something on my face.  This is the same.  Using it to have multiple monitors?  I can buy some nice monitors for cheaper and not have something on my face?  Hmm which will I choose?  But I can see my messages too!?  Ya, it's called having a phone.  Cool tech, but it's a short lived gimmick you pay thousands for and get over in a month",0
whos he looking at lol,0
Idk man. Shit like this is just novelty to me.,0
I feel that this video is a paid advertisment.,0
nuh-uh,0
Do You want Burger.,0
Lol God when . 😢😂😂,0
🙄,0
For the oil tycoon child with nothing to live for,0
"Where is google glass? It was much innovative than this in my opinion.,..",0
Sadness,0
Alright cool another rich people thing I'll never have.,0
"So spends 4k can’t watch Netflix or YouTube. And according to this doofus people will spend 4k for ecosystem? Bruv Application compatibility is a must have people won’t spend 4k just for an immersive work space experience unless it does what it’s meant for which is watching movies series and yt videos, watching them on browser is not same as on an application also  tv doesn’t have all the movies or shows which other apps have. So other applications should be there for it to fulfill its purpose.",0
What nonsense. The novelty will wear off really fast.,1
"Then in a couple of months, Apple will come with a slimmer version, more powerful and then you'll hate yourself for buying the first headset @ a whopping $4000! LOL",0
You are not in Augmented Reality.,0
WACKK,0
"But, do we want to be robots or Human Beings ? Is anyone still awake in the midst of all this shit or do you take on everything they throw at you ? Please let us know.
Greetings from Italy",0
"Apple has beautiful products. For example, their earphones that give you brain tumors after prolonged use due to the high radiation!",0
God warned his children this day would come we already live in a false reality without VR,0
"Pretty cool, pity it's apple.",0
"Why on earth would you want to recreate reality when you can just add to it? VR headset will always be a failure, they will only succeed when Hologram technology is perfected. processing power of reality won’t be necessary as you can just see straight through. All processing power and hardware design can be put towards Hologram operations. 
MS HOLOLENSE 2+ is on the right path, however tech limitations and advancement is the problem. 
 
So instead of making these VR headsets, companies should invest this ridiculous money spent making these VR's towards Hologram Research and Development.

And maybe the Military can be nice enough to leak some of thier tech? ;)",0
it's uncanny because of the eyes. they're too bright,0
"I'm just a 16 year old kid. But i know how to make high quality good looking websites. But I'm in urgency need of money. And i have to earn some money. No kidding here.

 Can anyone tell me how can i earn money by web development. Many freelancing platforms like freelancer upwork and others have age limits. But i can build good websites. 

I came here as I know his videos are popular and I am also one of his subscribers, and thought someone would see my comment and help me.
Would really appreciate your help. Thanks in advance 🙏",0
This is the sort of tech that will be incredibly laughable in retrospect a few years from now (the way we now laugh at the old brick cellphones).,0
"It's really cool, but I don't really see a reason to spend $4,000 dollars on it.",0
"Let's be honest, these are gonna be used to watch porn and binge TikToks. Apple and other companies will use these to further track your every single move and behaviors and you will no longer even own your thoughts. 
You will loose that last part of your humanity and further disconnect you from the actual world until you have no relation to it. 

The tech on display here is awesome for sure, but it will be used for sinister and predatory purposes and we will see suicide rates and depression on a scale we have yet to even fathom if these are to replace our phones. 
Don't buy into your own doom. Slow things down in your life, be more assertive with your time and actions. Stay in reality for a while and you will be better off for it.",0
:(,0
No decent apps nah,0
I'll pass... Thanks...,0
Again way to come into the game late Apple and act like you invented it.,0
How to turn a person into a zombie.,0
"being around Bluetooth , radiation to the eyes and brain",0
Vr is such an overhyped scam,0
"Please buddy stop using it. Areas covered by it not getting sunlight. Specially dont use it outside under direct sunlight or in nice summer trip. 
Soon everyones face is going to turn into something similar after removing bikini 😁🤣😁",0
freaks meowt,0
Is this not going to make people lose their eye sight faster? We humans are so delicate. Something horrible is going to come from this.,0
😅😢😢😢😢f,0
"reminds me of film ""Surrogates"" its comming to that ;D for ex others will see you like real hot men or women and you ll see them as furries , that will ruin the wold for sure, not Putin :D",0
I think this is the most depressing video EVER lol,0
"It's still fascinating and both baffling at the same time how people blindly pine for such atrociously overpriced and recycled technology that has existed 10 years prior, and then inhale this copium of ""it's actually pretty good!"" when it's literally impractical to both use and buy.

Sheep will be sheep I guess! But this time, said sheep will be looking like they're about to go skiing!",0
It’s not impressive.. he’s trying so hard 😂😂,1
"1year later 500,000,000$ lawsuit due to Blindness cause by wearing Apple vision pro 20hours a day",0
ecosystem is a downside when it comes to apple not a plus,0
Here is a crazy idea. Take the money you woukd spend on that and do something in the real world. Smh,0
